mix_id,split,mix_path,background_id,transient_id,target_snr_db,onset_s,duration_s,sample_rate,seed
mix_train_000764,train,data/mixes/train/mix_train_000764_snr_+5.wav,1-172649-A-40,1-121951-A-8,5,4.536353493582233,10.0,48000,42
mix_train_000765,train,data/mixes/train/mix_train_000765_snr_-10.wav,2-205966-A-16,3-253084-A-2,-10,2.7245517227019747,10.0,48000,42
mix_train_000766,train,data/mixes/train/mix_train_000766_snr_-5.wav,2-205966-A-16,3-253084-A-2,-5,5.098770446408838,10.0,48000,42
mix_train_000767,train,data/mixes/train/mix_train_000767_snr_+0.wav,2-205966-A-16,3-253084-A-2,0,3.761382843846895,10.0,48000,42
mix_train_000768,train,data/mixes/train/mix_train_000768_snr_+5.wav,2-205966-A-16,3-253084-A-2,5,1.8871181776074444,10.0,48000,42
mix_train_000769,train,data/mixes/train/mix_train_000769_snr_-10.wav,4-143118-B-7,1-196660-B-8,-10,5.2154728571851585,10.0,48000,42
mix_train_000770,train,data/mixes/train/mix_train_000770_snr_-5.wav,4-143118-B-7,1-196660-B-8,-5,3.4673551348100515,10.0,48000,42
mix_train_000771,train,data/mixes/train/mix_train_000771_snr_+0.wav,4-143118-B-7,1-196660-B-8,0,2.7641474840201967,10.0,48000,42
mix_train_000772,train,data/mixes/train/mix_train_000772_snr_+5.wav,4-143118-B-7,1-196660-B-8,5,8.875565266568955,10.0,48000,42
mix_train_000773,train,data/mixes/train/mix_train_000773_snr_-10.wav,4-125072-B-19,4-199261-A-0,-10,1.061496687199063,10.0,48000,42
mix_train_000774,train,data/mixes/train/mix_train_000774_snr_-5.wav,4-125072-B-19,4-199261-A-0,-5,3.411354896147494,10.0,48000,42
mix_train_000775,train,data/mixes/train/mix_train_000775_snr_+0.wav,4-125072-B-19,4-199261-A-0,0,2.6898718337624983,10.0,48000,42
mix_train_000776,train,data/mixes/train/mix_train_000776_snr_+5.wav,4-125072-B-19,4-199261-A-0,5,2.097878442058616,10.0,48000,42
mix_train_000777,train,data/mixes/train/mix_train_000777_snr_-10.wav,4-163609-A-16,3-253084-B-2,-10,3.3155770497395007,10.0,48000,42
mix_train_000778,train,data/mixes/train/mix_train_000778_snr_-5.wav,4-163609-A-16,3-253084-B-2,-5,1.959874749644393,10.0,48000,42
mix_train_000779,train,data/mixes/train/mix_train_000779_snr_+0.wav,4-163609-A-16,3-253084-B-2,0,4.979082628906615,10.0,48000,42
mix_train_000780,train,data/mixes/train/mix_train_000780_snr_+5.wav,4-163609-A-16,3-253084-B-2,5,4.445240090828824,10.0,48000,42
mix_train_000781,train,data/mixes/train/mix_train_000781_snr_-10.wav,4-175000-C-40,2-119161-A-8,-10,4.04165956572189,10.0,48000,42
mix_train_000782,train,data/mixes/train/mix_train_000782_snr_-5.wav,4-175000-C-40,2-119161-A-8,-5,6.629370107061309,10.0,48000,42
mix_train_000783,train,data/mixes/train/mix_train_000783_snr_+0.wav,4-175000-C-40,2-119161-A-8,0,5.002098772449705,10.0,48000,42
mix_train_000784,train,data/mixes/train/mix_train_000784_snr_+5.wav,4-175000-C-40,2-119161-A-8,5,7.666833619359026,10.0,48000,42
mix_train_000785,train,data/mixes/train/mix_train_000785_snr_-10.wav,5-205589-B-17,2-118964-A-0,-10,1.5766039727372627,10.0,48000,42
mix_train_000786,train,data/mixes/train/mix_train_000786_snr_-5.wav,5-205589-B-17,2-118964-A-0,-5,7.894114896180708,10.0,48000,42
mix_train_000787,train,data/mixes/train/mix_train_000787_snr_+0.wav,5-205589-B-17,2-118964-A-0,0,1.338418092502331,10.0,48000,42
mix_train_000788,train,data/mixes/train/mix_train_000788_snr_+5.wav,5-205589-B-17,2-118964-A-0,5,1.1499322926851656,10.0,48000,42
mix_train_000789,train,data/mixes/train/mix_train_000789_snr_-10.wav,2-104105-B-19,4-99193-B-4,-10,7.896880108896531,10.0,48000,42
mix_train_000790,train,data/mixes/train/mix_train_000790_snr_-5.wav,2-104105-B-19,4-99193-B-4,-5,5.606073285894649,10.0,48000,42
mix_train_000791,train,data/mixes/train/mix_train_000791_snr_+0.wav,2-104105-B-19,4-99193-B-4,0,5.587197447086744,10.0,48000,42
mix_train_000792,train,data/mixes/train/mix_train_000792_snr_+5.wav,2-104105-B-19,4-99193-B-4,5,6.675991692551474,10.0,48000,42
mix_train_000793,train,data/mixes/train/mix_train_000793_snr_-10.wav,2-82367-A-10,5-251489-A-24,-10,3.3161216446860653,10.0,48000,42
mix_train_000794,train,data/mixes/train/mix_train_000794_snr_-5.wav,2-82367-A-10,5-251489-A-24,-5,4.240258456519636,10.0,48000,42
mix_train_000795,train,data/mixes/train/mix_train_000795_snr_+0.wav,2-82367-A-10,5-251489-A-24,0,8.72959752826501,10.0,48000,42
mix_train_000796,train,data/mixes/train/mix_train_000796_snr_+5.wav,2-82367-A-10,5-251489-A-24,5,2.374985444624552,10.0,48000,42
mix_train_000797,train,data/mixes/train/mix_train_000797_snr_-10.wav,3-157615-A-10,4-213915-B-3,-10,7.656207304573657,10.0,48000,42
mix_train_000798,train,data/mixes/train/mix_train_000798_snr_-5.wav,3-157615-A-10,4-213915-B-3,-5,8.358158013931078,10.0,48000,42
mix_train_000799,train,data/mixes/train/mix_train_000799_snr_+0.wav,3-157615-A-10,4-213915-B-3,0,1.7050390503830775,10.0,48000,42
mix_train_000800,train,data/mixes/train/mix_train_000800_snr_+5.wav,3-157615-A-10,4-213915-B-3,5,7.7558748785175755,10.0,48000,42
mix_train_000801,train,data/mixes/train/mix_train_000801_snr_-10.wav,3-246513-A-16,3-145487-A-24,-10,4.4854122155232,10.0,48000,42
mix_train_000802,train,data/mixes/train/mix_train_000802_snr_-5.wav,3-246513-A-16,3-145487-A-24,-5,4.203598530528697,10.0,48000,42
mix_train_000803,train,data/mixes/train/mix_train_000803_snr_+0.wav,3-246513-A-16,3-145487-A-24,0,1.629176699862879,10.0,48000,42
mix_train_000804,train,data/mixes/train/mix_train_000804_snr_+5.wav,3-246513-A-16,3-145487-A-24,5,7.964195329563293,10.0,48000,42
mix_train_000805,train,data/mixes/train/mix_train_000805_snr_-10.wav,5-212734-A-17,2-37870-A-2,-10,2.772576471154011,10.0,48000,42
mix_train_000806,train,data/mixes/train/mix_train_000806_snr_-5.wav,5-212734-A-17,2-37870-A-2,-5,7.232942948826117,10.0,48000,42
mix_train_000807,train,data/mixes/train/mix_train_000807_snr_+0.wav,5-212734-A-17,2-37870-A-2,0,1.6110350197841692,10.0,48000,42
mix_train_000808,train,data/mixes/train/mix_train_000808_snr_+5.wav,5-212734-A-17,2-37870-A-2,5,6.065797335745492,10.0,48000,42
mix_train_000809,train,data/mixes/train/mix_train_000809_snr_-10.wav,3-110913-C-7,4-177835-A-24,-10,5.079616498583776,10.0,48000,42
mix_train_000810,train,data/mixes/train/mix_train_000810_snr_-5.wav,3-110913-C-7,4-177835-A-24,-5,8.247381852640403,10.0,48000,42
mix_train_000811,train,data/mixes/train/mix_train_000811_snr_+0.wav,3-110913-C-7,4-177835-A-24,0,3.7950021237790423,10.0,48000,42
mix_train_000812,train,data/mixes/train/mix_train_000812_snr_+5.wav,3-110913-C-7,4-177835-A-24,5,6.819032845391234,10.0,48000,42
mix_train_000813,train,data/mixes/train/mix_train_000813_snr_-10.wav,4-175000-A-40,4-250869-B-2,-10,2.8901507915737943,10.0,48000,42
mix_train_000814,train,data/mixes/train/mix_train_000814_snr_-5.wav,4-175000-A-40,4-250869-B-2,-5,2.171553746221555,10.0,48000,42
mix_train_000815,train,data/mixes/train/mix_train_000815_snr_+0.wav,4-175000-A-40,4-250869-B-2,0,2.578174422591866,10.0,48000,42
mix_train_000816,train,data/mixes/train/mix_train_000816_snr_+5.wav,4-175000-A-40,4-250869-B-2,5,5.819191882185327,10.0,48000,42
mix_train_000817,train,data/mixes/train/mix_train_000817_snr_-10.wav,4-125072-A-19,5-244315-B-6,-10,2.417169031577833,10.0,48000,42
mix_train_000818,train,data/mixes/train/mix_train_000818_snr_-5.wav,4-125072-A-19,5-244315-B-6,-5,7.182784713980482,10.0,48000,42
mix_train_000819,train,data/mixes/train/mix_train_000819_snr_+0.wav,4-125072-A-19,5-244315-B-6,0,4.952936200139109,10.0,48000,42
mix_train_000820,train,data/mixes/train/mix_train_000820_snr_+5.wav,4-125072-A-19,5-244315-B-6,5,7.035566601975886,10.0,48000,42
mix_train_000821,train,data/mixes/train/mix_train_000821_snr_-10.wav,1-56311-A-10,3-187549-B-6,-10,6.44906782651867,10.0,48000,42
mix_train_000822,train,data/mixes/train/mix_train_000822_snr_-5.wav,1-56311-A-10,3-187549-B-6,-5,8.05638525274347,10.0,48000,42
mix_train_000823,train,data/mixes/train/mix_train_000823_snr_+0.wav,1-56311-A-10,3-187549-B-6,0,6.1439346453725285,10.0,48000,42
mix_train_000824,train,data/mixes/train/mix_train_000824_snr_+5.wav,1-56311-A-10,3-187549-B-6,5,8.892255581886875,10.0,48000,42
mix_train_000825,train,data/mixes/train/mix_train_000825_snr_-10.wav,3-161500-A-17,1-208757-D-2,-10,7.913974998651329,10.0,48000,42
mix_train_000826,train,data/mixes/train/mix_train_000826_snr_-5.wav,3-161500-A-17,1-208757-D-2,-5,6.017739255198174,10.0,48000,42
mix_train_000827,train,data/mixes/train/mix_train_000827_snr_+0.wav,3-161500-A-17,1-208757-D-2,0,2.207659211144615,10.0,48000,42
mix_train_000828,train,data/mixes/train/mix_train_000828_snr_+5.wav,3-161500-A-17,1-208757-D-2,5,1.5462900679660487,10.0,48000,42
mix_train_000829,train,data/mixes/train/mix_train_000829_snr_-10.wav,3-157487-A-10,4-234879-A-6,-10,6.051080960203435,10.0,48000,42
mix_train_000830,train,data/mixes/train/mix_train_000830_snr_-5.wav,3-157487-A-10,4-234879-A-6,-5,7.370637433211425,10.0,48000,42
mix_train_000831,train,data/mixes/train/mix_train_000831_snr_+0.wav,3-157487-A-10,4-234879-A-6,0,5.731358054648168,10.0,48000,42
mix_train_000832,train,data/mixes/train/mix_train_000832_snr_+5.wav,3-157487-A-10,4-234879-A-6,5,3.8155377809606126,10.0,48000,42
mix_train_000833,train,data/mixes/train/mix_train_000833_snr_-10.wav,3-103051-C-19,2-108017-A-24,-10,3.4832628048504874,10.0,48000,42
mix_train_000834,train,data/mixes/train/mix_train_000834_snr_-5.wav,3-103051-C-19,2-108017-A-24,-5,4.615310909605458,10.0,48000,42
mix_train_000835,train,data/mixes/train/mix_train_000835_snr_+0.wav,3-103051-C-19,2-108017-A-24,0,1.455120406671619,10.0,48000,42
mix_train_000836,train,data/mixes/train/mix_train_000836_snr_+5.wav,3-103051-C-19,2-108017-A-24,5,7.653573053304972,10.0,48000,42
mix_train_000837,train,data/mixes/train/mix_train_000837_snr_-10.wav,2-104105-B-19,5-263831-A-6,-10,6.157331756606699,10.0,48000,42
mix_train_000838,train,data/mixes/train/mix_train_000838_snr_-5.wav,2-104105-B-19,5-263831-A-6,-5,8.818948260265193,10.0,48000,42
mix_train_000839,train,data/mixes/train/mix_train_000839_snr_+0.wav,2-104105-B-19,5-263831-A-6,0,1.7223720321064224,10.0,48000,42
mix_train_000840,train,data/mixes/train/mix_train_000840_snr_+5.wav,2-104105-B-19,5-263831-A-6,5,5.752638549033869,10.0,48000,42
mix_train_000841,train,data/mixes/train/mix_train_000841_snr_-10.wav,3-142349-A-17,3-126358-A-3,-10,4.701693271418178,10.0,48000,42
mix_train_000842,train,data/mixes/train/mix_train_000842_snr_-5.wav,3-142349-A-17,3-126358-A-3,-5,5.434530970706431,10.0,48000,42
mix_train_000843,train,data/mixes/train/mix_train_000843_snr_+0.wav,3-142349-A-17,3-126358-A-3,0,7.334542378122868,10.0,48000,42
mix_train_000844,train,data/mixes/train/mix_train_000844_snr_+5.wav,3-142349-A-17,3-126358-A-3,5,8.167014124454422,10.0,48000,42
mix_train_000845,train,data/mixes/train/mix_train_000845_snr_-10.wav,5-202898-A-10,5-194899-D-3,-10,8.272399652589316,10.0,48000,42
mix_train_000846,train,data/mixes/train/mix_train_000846_snr_-5.wav,5-202898-A-10,5-194899-D-3,-5,5.573253491630402,10.0,48000,42
mix_train_000847,train,data/mixes/train/mix_train_000847_snr_+0.wav,5-202898-A-10,5-194899-D-3,0,2.5059157205538005,10.0,48000,42
mix_train_000848,train,data/mixes/train/mix_train_000848_snr_+5.wav,5-202898-A-10,5-194899-D-3,5,5.840046672560514,10.0,48000,42
mix_train_000849,train,data/mixes/train/mix_train_000849_snr_-10.wav,5-194932-A-7,4-154793-A-4,-10,2.2068886135651082,10.0,48000,42
mix_train_000850,train,data/mixes/train/mix_train_000850_snr_-5.wav,5-194932-A-7,4-154793-A-4,-5,1.4949896008088057,10.0,48000,42
mix_train_000851,train,data/mixes/train/mix_train_000851_snr_+0.wav,5-194932-A-7,4-154793-A-4,0,1.828015018163133,10.0,48000,42
mix_train_000852,train,data/mixes/train/mix_train_000852_snr_+5.wav,5-194932-A-7,4-154793-A-4,5,8.19301467164619,10.0,48000,42
mix_train_000853,train,data/mixes/train/mix_train_000853_snr_-10.wav,1-51433-A-17,4-250869-A-2,-10,8.859084648747178,10.0,48000,42
mix_train_000854,train,data/mixes/train/mix_train_000854_snr_-5.wav,1-51433-A-17,4-250869-A-2,-5,1.6746330561965106,10.0,48000,42
mix_train_000855,train,data/mixes/train/mix_train_000855_snr_+0.wav,1-51433-A-17,4-250869-A-2,0,6.169016729149753,10.0,48000,42
mix_train_000856,train,data/mixes/train/mix_train_000856_snr_+5.wav,1-51433-A-17,4-250869-A-2,5,1.3131370096053905,10.0,48000,42
mix_train_000857,train,data/mixes/train/mix_train_000857_snr_-10.wav,5-188655-A-10,2-182508-B-8,-10,8.9278881811751,10.0,48000,42
mix_train_000858,train,data/mixes/train/mix_train_000858_snr_-5.wav,5-188655-A-10,2-182508-B-8,-5,5.192548425361396,10.0,48000,42
mix_train_000859,train,data/mixes/train/mix_train_000859_snr_+0.wav,5-188655-A-10,2-182508-B-8,0,5.8784432505813955,10.0,48000,42
mix_train_000860,train,data/mixes/train/mix_train_000860_snr_+5.wav,5-188655-A-10,2-182508-B-8,5,3.9111836774857025,10.0,48000,42
mix_train_000861,train,data/mixes/train/mix_train_000861_snr_-10.wav,3-134699-C-16,4-147240-B-2,-10,4.0993324761849275,10.0,48000,42
mix_train_000862,train,data/mixes/train/mix_train_000862_snr_-5.wav,3-134699-C-16,4-147240-B-2,-5,7.195718308589884,10.0,48000,42
mix_train_000863,train,data/mixes/train/mix_train_000863_snr_+0.wav,3-134699-C-16,4-147240-B-2,0,6.431181764476649,10.0,48000,42
mix_train_000864,train,data/mixes/train/mix_train_000864_snr_+5.wav,3-134699-C-16,4-147240-B-2,5,1.4189241402880501,10.0,48000,42
mix_train_000865,train,data/mixes/train/mix_train_000865_snr_-10.wav,3-145719-A-17,1-53663-A-24,-10,1.5272948342377397,10.0,48000,42
mix_train_000866,train,data/mixes/train/mix_train_000866_snr_-5.wav,3-145719-A-17,1-53663-A-24,-5,1.7560475801207547,10.0,48000,42
mix_train_000867,train,data/mixes/train/mix_train_000867_snr_+0.wav,3-145719-A-17,1-53663-A-24,0,6.427034758720648,10.0,48000,42
mix_train_000868,train,data/mixes/train/mix_train_000868_snr_+5.wav,3-145719-A-17,1-53663-A-24,5,3.2731757910249097,10.0,48000,42
mix_train_000869,train,data/mixes/train/mix_train_000869_snr_-10.wav,2-37806-C-40,5-127990-A-2,-10,3.6668962884844527,10.0,48000,42
mix_train_000870,train,data/mixes/train/mix_train_000870_snr_-5.wav,2-37806-C-40,5-127990-A-2,-5,5.661916116691357,10.0,48000,42
mix_train_000871,train,data/mixes/train/mix_train_000871_snr_+0.wav,2-37806-C-40,5-127990-A-2,0,2.1314270446745427,10.0,48000,42
mix_train_000872,train,data/mixes/train/mix_train_000872_snr_+5.wav,2-37806-C-40,5-127990-A-2,5,3.798566300286754,10.0,48000,42
mix_train_000873,train,data/mixes/train/mix_train_000873_snr_-10.wav,2-117625-A-10,5-207681-A-24,-10,2.0316132661724815,10.0,48000,42
mix_train_000874,train,data/mixes/train/mix_train_000874_snr_-5.wav,2-117625-A-10,5-207681-A-24,-5,6.670672114968431,10.0,48000,42
mix_train_000875,train,data/mixes/train/mix_train_000875_snr_+0.wav,2-117625-A-10,5-207681-A-24,0,1.677752096032016,10.0,48000,42
mix_train_000876,train,data/mixes/train/mix_train_000876_snr_+5.wav,2-117625-A-10,5-207681-A-24,5,5.471376560728508,10.0,48000,42
mix_train_000877,train,data/mixes/train/mix_train_000877_snr_-10.wav,2-126433-A-17,3-197408-A-8,-10,7.505478270518408,10.0,48000,42
mix_train_000878,train,data/mixes/train/mix_train_000878_snr_-5.wav,2-126433-A-17,3-197408-A-8,-5,6.36093119995778,10.0,48000,42
mix_train_000879,train,data/mixes/train/mix_train_000879_snr_+0.wav,2-126433-A-17,3-197408-A-8,0,7.631671783155716,10.0,48000,42
mix_train_000880,train,data/mixes/train/mix_train_000880_snr_+5.wav,2-126433-A-17,3-197408-A-8,5,6.910197377035862,10.0,48000,42
mix_train_000881,train,data/mixes/train/mix_train_000881_snr_-10.wav,1-17585-A-7,5-187201-B-4,-10,1.747623720528174,10.0,48000,42
mix_train_000882,train,data/mixes/train/mix_train_000882_snr_-5.wav,1-17585-A-7,5-187201-B-4,-5,6.363648320639513,10.0,48000,42
mix_train_000883,train,data/mixes/train/mix_train_000883_snr_+0.wav,1-17585-A-7,5-187201-B-4,0,5.067907891382461,10.0,48000,42
mix_train_000884,train,data/mixes/train/mix_train_000884_snr_+5.wav,1-17585-A-7,5-187201-B-4,5,1.1458443023322618,10.0,48000,42
mix_train_000885,train,data/mixes/train/mix_train_000885_snr_-10.wav,2-104952-A-16,1-58792-A-24,-10,2.442103383014757,10.0,48000,42
mix_train_000886,train,data/mixes/train/mix_train_000886_snr_-5.wav,2-104952-A-16,1-58792-A-24,-5,2.713541289671203,10.0,48000,42
mix_train_000887,train,data/mixes/train/mix_train_000887_snr_+0.wav,2-104952-A-16,1-58792-A-24,0,8.581346140274775,10.0,48000,42
mix_train_000888,train,data/mixes/train/mix_train_000888_snr_+5.wav,2-104952-A-16,1-58792-A-24,5,4.890167366981818,10.0,48000,42
mix_train_000889,train,data/mixes/train/mix_train_000889_snr_-10.wav,2-30322-A-12,3-253084-E-2,-10,8.999812968824228,10.0,48000,42
mix_train_000890,train,data/mixes/train/mix_train_000890_snr_-5.wav,2-30322-A-12,3-253084-E-2,-5,2.2395613835552384,10.0,48000,42
mix_train_000891,train,data/mixes/train/mix_train_000891_snr_+0.wav,2-30322-A-12,3-253084-E-2,0,3.366336813236974,10.0,48000,42
mix_train_000892,train,data/mixes/train/mix_train_000892_snr_+5.wav,2-30322-A-12,3-253084-E-2,5,7.3049613893712015,10.0,48000,42
mix_train_000893,train,data/mixes/train/mix_train_000893_snr_-10.wav,3-104761-A-7,3-144028-A-0,-10,7.166997762904808,10.0,48000,42
mix_train_000894,train,data/mixes/train/mix_train_000894_snr_-5.wav,3-104761-A-7,3-144028-A-0,-5,7.680958613076448,10.0,48000,42
mix_train_000895,train,data/mixes/train/mix_train_000895_snr_+0.wav,3-104761-A-7,3-144028-A-0,0,8.069457323940494,10.0,48000,42
mix_train_000896,train,data/mixes/train/mix_train_000896_snr_+5.wav,3-104761-A-7,3-144028-A-0,5,1.30197993886049,10.0,48000,42
mix_val_000897,val,data/mixes/val/mix_val_000897_snr_-10.wav,4-168868-A-17,3-188390-A-6,-10,8.011142180341935,10.0,48000,42
mix_val_000898,val,data/mixes/val/mix_val_000898_snr_-5.wav,4-168868-A-17,3-188390-A-6,-5,5.944251723948064,10.0,48000,42
mix_val_000899,val,data/mixes/val/mix_val_000899_snr_+0.wav,4-168868-A-17,3-188390-A-6,0,5.777971528573028,10.0,48000,42
mix_val_000900,val,data/mixes/val/mix_val_000900_snr_+5.wav,4-168868-A-17,3-188390-A-6,5,2.2340220905689723,10.0,48000,42
mix_val_000901,val,data/mixes/val/mix_val_000901_snr_-10.wav,2-65747-A-12,4-250864-A-8,-10,7.650760453513004,10.0,48000,42
mix_val_000902,val,data/mixes/val/mix_val_000902_snr_-5.wav,2-65747-A-12,4-250864-A-8,-5,7.168782509847907,10.0,48000,42
mix_val_000903,val,data/mixes/val/mix_val_000903_snr_+0.wav,2-65747-A-12,4-250864-A-8,0,7.472349757114409,10.0,48000,42
mix_val_000904,val,data/mixes/val/mix_val_000904_snr_+5.wav,2-65747-A-12,4-250864-A-8,5,2.3243133259524695,10.0,48000,42
mix_val_000905,val,data/mixes/val/mix_val_000905_snr_-10.wav,5-188655-A-10,2-110614-A-8,-10,1.3495394236361147,10.0,48000,42
mix_val_000906,val,data/mixes/val/mix_val_000906_snr_-5.wav,5-188655-A-10,2-110614-A-8,-5,3.9143953130461524,10.0,48000,42
mix_val_000907,val,data/mixes/val/mix_val_000907_snr_+0.wav,5-188655-A-10,2-110614-A-8,0,6.7566853903252,10.0,48000,42
mix_val_000908,val,data/mixes/val/mix_val_000908_snr_+5.wav,5-188655-A-10,2-110614-A-8,5,8.756708827269,10.0,48000,42
mix_val_000909,val,data/mixes/val/mix_val_000909_snr_-10.wav,4-144083-B-16,5-9032-A-0,-10,7.019129320891888,10.0,48000,42
mix_val_000910,val,data/mixes/val/mix_val_000910_snr_-5.wav,4-144083-B-16,5-9032-A-0,-5,7.270402875478742,10.0,48000,42
mix_val_000911,val,data/mixes/val/mix_val_000911_snr_+0.wav,4-144083-B-16,5-9032-A-0,0,2.8720235546833957,10.0,48000,42
mix_val_000912,val,data/mixes/val/mix_val_000912_snr_+5.wav,4-144083-B-16,5-9032-A-0,5,2.913347977964156,10.0,48000,42
mix_val_000913,val,data/mixes/val/mix_val_000913_snr_-10.wav,2-99955-C-7,5-211197-A-24,-10,8.231794705099666,10.0,48000,42
mix_val_000914,val,data/mixes/val/mix_val_000914_snr_-5.wav,2-99955-C-7,5-211197-A-24,-5,2.5521294097805587,10.0,48000,42
mix_val_000915,val,data/mixes/val/mix_val_000915_snr_+0.wav,2-99955-C-7,5-211197-A-24,0,6.4264546005207395,10.0,48000,42
mix_val_000916,val,data/mixes/val/mix_val_000916_snr_+5.wav,2-99955-C-7,5-211197-A-24,5,5.563355146911132,10.0,48000,42
mix_val_000917,val,data/mixes/val/mix_val_000917_snr_-10.wav,5-203739-A-10,3-140199-D-8,-10,4.693439827527913,10.0,48000,42
mix_val_000918,val,data/mixes/val/mix_val_000918_snr_-5.wav,5-203739-A-10,3-140199-D-8,-5,3.2541738616302034,10.0,48000,42
mix_val_000919,val,data/mixes/val/mix_val_000919_snr_+0.wav,5-203739-A-10,3-140199-D-8,0,4.054979473525684,10.0,48000,42
mix_val_000920,val,data/mixes/val/mix_val_000920_snr_+5.wav,5-203739-A-10,3-140199-D-8,5,5.219678307691861,10.0,48000,42
mix_val_000921,val,data/mixes/val/mix_val_000921_snr_-10.wav,5-193473-A-12,5-103420-A-2,-10,7.535129916649921,10.0,48000,42
mix_val_000922,val,data/mixes/val/mix_val_000922_snr_-5.wav,5-193473-A-12,5-103420-A-2,-5,7.410073793212381,10.0,48000,42
mix_val_000923,val,data/mixes/val/mix_val_000923_snr_+0.wav,5-193473-A-12,5-103420-A-2,0,2.1071882768274497,10.0,48000,42
mix_val_000924,val,data/mixes/val/mix_val_000924_snr_+5.wav,5-193473-A-12,5-103420-A-2,5,3.0000256927120565,10.0,48000,42
mix_val_000925,val,data/mixes/val/mix_val_000925_snr_-10.wav,4-182314-B-7,2-117271-A-0,-10,7.992935560417896,10.0,48000,42
mix_val_000926,val,data/mixes/val/mix_val_000926_snr_-5.wav,4-182314-B-7,2-117271-A-0,-5,5.43632596339545,10.0,48000,42
mix_val_000927,val,data/mixes/val/mix_val_000927_snr_+0.wav,4-182314-B-7,2-117271-A-0,0,1.8207178539872748,10.0,48000,42
mix_val_000928,val,data/mixes/val/mix_val_000928_snr_+5.wav,4-182314-B-7,2-117271-A-0,5,7.767138213867508,10.0,48000,42
mix_val_000929,val,data/mixes/val/mix_val_000929_snr_-10.wav,1-172649-B-40,5-156026-D-4,-10,3.2805041124746275,10.0,48000,42
mix_val_000930,val,data/mixes/val/mix_val_000930_snr_-5.wav,1-172649-B-40,5-156026-D-4,-5,7.104934642333527,10.0,48000,42
mix_val_000931,val,data/mixes/val/mix_val_000931_snr_+0.wav,1-172649-B-40,5-156026-D-4,0,3.182330396730853,10.0,48000,42
mix_val_000932,val,data/mixes/val/mix_val_000932_snr_+5.wav,1-172649-B-40,5-156026-D-4,5,8.24244967182593,10.0,48000,42
mix_val_000933,val,data/mixes/val/mix_val_000933_snr_-10.wav,4-175000-A-40,2-127109-A-6,-10,7.648373749105486,10.0,48000,42
mix_val_000934,val,data/mixes/val/mix_val_000934_snr_-5.wav,4-175000-A-40,2-127109-A-6,-5,1.733708557272747,10.0,48000,42
mix_val_000935,val,data/mixes/val/mix_val_000935_snr_+0.wav,4-175000-A-40,2-127109-A-6,0,8.284039629819274,10.0,48000,42
mix_val_000936,val,data/mixes/val/mix_val_000936_snr_+5.wav,4-175000-A-40,2-127109-A-6,5,7.533626046844004,10.0,48000,42
mix_val_000937,val,data/mixes/val/mix_val_000937_snr_-10.wav,4-181628-A-17,2-32515-A-4,-10,8.4437754170102,10.0,48000,42
mix_val_000938,val,data/mixes/val/mix_val_000938_snr_-5.wav,4-181628-A-17,2-32515-A-4,-5,4.319175246552043,10.0,48000,42
mix_val_000939,val,data/mixes/val/mix_val_000939_snr_+0.wav,4-181628-A-17,2-32515-A-4,0,4.171631723761982,10.0,48000,42
mix_val_000940,val,data/mixes/val/mix_val_000940_snr_+5.wav,4-181628-A-17,2-32515-A-4,5,3.9916919014321603,10.0,48000,42
mix_val_000941,val,data/mixes/val/mix_val_000941_snr_-10.wav,2-102414-E-17,5-212454-A-0,-10,8.95620280990633,10.0,48000,42
mix_val_000942,val,data/mixes/val/mix_val_000942_snr_-5.wav,2-102414-E-17,5-212454-A-0,-5,3.9993013873421406,10.0,48000,42
mix_val_000943,val,data/mixes/val/mix_val_000943_snr_+0.wav,2-102414-E-17,5-212454-A-0,0,1.2255003642252005,10.0,48000,42
mix_val_000944,val,data/mixes/val/mix_val_000944_snr_+5.wav,2-102414-E-17,5-212454-A-0,5,8.446607237999626,10.0,48000,42
mix_val_000945,val,data/mixes/val/mix_val_000945_snr_-10.wav,3-145719-A-17,5-248341-C-6,-10,7.331045099857408,10.0,48000,42
mix_val_000946,val,data/mixes/val/mix_val_000946_snr_-5.wav,3-145719-A-17,5-248341-C-6,-5,2.1007967018069733,10.0,48000,42
mix_val_000947,val,data/mixes/val/mix_val_000947_snr_+0.wav,3-145719-A-17,5-248341-C-6,0,3.2950351785061454,10.0,48000,42
mix_val_000948,val,data/mixes/val/mix_val_000948_snr_+5.wav,3-145719-A-17,5-248341-C-6,5,7.6380926652225805,10.0,48000,42
mix_val_000949,val,data/mixes/val/mix_val_000949_snr_-10.wav,3-150979-A-40,1-63679-A-24,-10,7.070729238124858,10.0,48000,42
mix_val_000950,val,data/mixes/val/mix_val_000950_snr_-5.wav,3-150979-A-40,1-63679-A-24,-5,4.75288101724395,10.0,48000,42
mix_val_000951,val,data/mixes/val/mix_val_000951_snr_+0.wav,3-150979-A-40,1-63679-A-24,0,5.922786057308387,10.0,48000,42
mix_val_000952,val,data/mixes/val/mix_val_000952_snr_+5.wav,3-150979-A-40,1-63679-A-24,5,8.246859912826167,10.0,48000,42
mix_val_000953,val,data/mixes/val/mix_val_000953_snr_-10.wav,5-192191-A-19,5-156026-B-4,-10,3.0473914274963576,10.0,48000,42
mix_val_000954,val,data/mixes/val/mix_val_000954_snr_-5.wav,5-192191-A-19,5-156026-B-4,-5,7.679704794259048,10.0,48000,42
